epoch,training_loss,training_rmse,validation_loss,validation_rmse,validation_mae,validation_mape,cvalidation_rmse,cvalidation_mae,cvalidation_mape,validation_conAccuracy,validation_nonconAccuracy,test_rmse,test_mae,test_mape,ctest_rmse,ctest_mae,ctest_mape,test_conAccuracy,test_nonconAccuracy
29,164.14589231088758,2.9168397137751896,24.705479830503464,3.0399130796048444,1.1954955227605744,0.026136846789826734,3.167424968630672,1.2464028645523375,0.028301498998113704,88.48148022637162,86.23864944366288,2.9721059608473266,1.1806147634741089,0.025447403187382676,3.141990640985679,1.2439112934659462,0.028090234617470167,88.54549938106877,86.57359856667142
30,163.45421835780144,2.9091090039196787,24.67946881428361,3.0506274474079853,1.1955138786498265,0.026088780017720345,3.1686925602842115,1.2431812655169852,0.028191190004149855,88.50617003045076,86.2126139623262,2.9729783159037066,1.1781383401636403,0.02533396650152643,3.1431549442220637,1.2425940309518773,0.027980932444619053,88.5694265058829,86.63831021983539
31,162.92180328443646,2.904443178361585,24.614139139652252,3.030893329969876,1.197392912984978,0.026068953950016127,3.1517539516183106,1.2473658269095396,0.028195816665073103,88.48148022637162,86.26788226481283,2.9588381200870977,1.1813464683612964,0.02534728946997657,3.124906112432476,1.2465383346065102,0.02797536942817987,88.6014107237467,86.62771685312526
32,162.79594969376922,2.9031453397379785,24.691088430583477,3.0409117260898935,1.1920570781217974,0.02599816213572479,3.1718645461290342,1.2426223489457637,0.028164651672593546,88.49745598195223,86.308077393894,2.9588381200870977,1.1813464683612964,0.02534728946997657,3.124906112432476,1.2465383346065102,0.02797536942817987,88.6014107237467,86.62771685312526
33,162.62369283288717,2.900942689449717,24.57357630133629,3.0314931715479143,1.1911828038359764,0.02595753284885487,3.162714726735102,1.2420069733136554,0.028162763365913973,88.5981516534907,86.3350264008916,2.9659383280049942,1.1773852261648545,0.025294889771701017,3.1372799676668017,1.2425362070840227,0.027983009141318137,88.53475659033589,86.6408434162226
34,162.06770338490605,2.8970969679114,24.477022174745798,3.0243101028202752,1.1913256969980859,0.025936131234158704,3.151563657065572,1.242999788976838,0.02813129647621014,88.55361318338714,86.37613505563372,2.9551079433123273,1.1770413644611564,0.025254752085289413,3.1275496662064755,1.243709138399016,0.027952815083856285,88.60360811276024,86.69173763454727
35,161.6885914131999,2.891887946236657,24.53305336087942,3.0287040016999813,1.192927441309668,0.025926630975291774,3.145170750326668,1.2403085462601326,0.028006623784052005,88.629134937041,86.26057405952533,2.9551079433123273,1.1770413644611564,0.025254752085289413,3.1275496662064755,1.243709138399016,0.027952815083856285,88.60360811276024,86.69173763454727
36,161.69217206910253,2.8936476423364375,24.572465043514967,3.038135134959767,1.191576759930637,0.026004017995919386,3.1631629482548758,1.2427926486653926,0.028191350428098966,88.54780381772147,86.27838780991358,2.9551079433123273,1.1770413644611564,0.025254752085289413,3.1275496662064755,1.243709138399016,0.027952815083856285,88.60360811276024,86.69173763454727
37,161.93233688548207,2.8946230395500834,24.580037385225296,3.041041088525223,1.188351634287645,0.026019782828439617,3.1696601058562694,1.2372292100964932,0.028165631707571148,88.45533808087606,86.18794876948094,2.9551079433123273,1.1770413644611564,0.025254752085289413,3.1275496662064755,1.243709138399016,0.027952815083856285,88.60360811276024,86.69173763454727
38,161.62349594011903,2.8928716501531087,24.546741899102926,3.0361774742711813,1.189675132052844,0.025965901756019986,3.1622778718375106,1.2399795623800163,0.02814072592705509,88.52650281028063,86.2697093161347,2.9551079433123273,1.1770413644611564,0.025254752085289413,3.1275496662064755,1.243709138399016,0.027952815083856285,88.60360811276024,86.69173763454727
39,160.95417783409357,2.885177753994286,24.455553747713566,3.020817300067758,1.1879329901254456,0.025781547890845954,3.1429651573337267,1.2370933048982249,0.02790030808194953,88.61896854712606,86.33274258673926,2.9533291725156747,1.1747159479167026,0.025125047363194163,3.125246587857239,1.2383282629155041,0.027757192436497567,88.58212253129449,86.69357995919252
40,160.27788223698735,2.8803643808868555,24.41708478331566,3.021018018281841,1.1886841481839625,0.025810265138989576,3.138478088663366,1.2352353876400448,0.027860847737408,88.62284145756985,86.37385124148138,2.9560270078880824,1.1751017164265507,0.02513737152767068,3.1221391413685873,1.2371934884847502,0.027736040886939088,88.60287564975572,86.70233100125738
41,159.77697986364365,2.8740331805623565,24.487655889242887,3.0294025887217066,1.190117218813847,0.025869298618600555,3.148984308621495,1.2378640175401936,0.027980272699928536,88.57733475985535,86.35558072826267,2.9560270078880824,1.1751017164265507,0.02513737152767068,3.1221391413685873,1.2371934884847502,0.027736040886939088,88.60287564975572,86.70233100125738
42,159.84554002061486,2.8740270685271043,24.454710092395544,3.0303663661884883,1.1849451563085034,0.025789987636223182,3.1510253118617766,1.2321862961402537,0.027901538527750725,88.5545814109981,86.31812617616428,2.9560270078880824,1.1751017164265507,0.02513737152767068,3.1221391413685873,1.2371934884847502,0.027736040886939088,88.60287564975572,86.70233100125738
43,159.75564298778772,2.874300115151716,24.528446171432734,3.0369694249989765,1.188569137638762,0.025943306653850154,3.1551570310406727,1.2348745415971016,0.028023076258823443,88.4727661778731,86.30899091955493,2.9560270078880824,1.1751017164265507,0.02513737152767068,3.1221391413685873,1.2371934884847502,0.027736040886939088,88.60287564975572,86.70233100125738
44,159.93258015438914,2.8740323546124062,24.52385376393795,3.0299340705807007,1.1877082071871632,0.025908948572909925,3.15193414741979,1.2351174036413253,0.02802467773626536,88.49794009575771,86.35603749109313,2.9560270078880824,1.1751017164265507,0.02513737152767068,3.1221391413685873,1.2371934884847502,0.027736040886939088,88.60287564975572,86.70233100125738
45,159.7684600390494,2.873121352493106,24.529660500586033,3.030582898636024,1.1898510905087933,0.025947767810358905,3.1470186593019904,1.2343209906226198,0.027998512921744403,88.57927121507724,86.30259623992838,2.9560270078880824,1.1751017164265507,0.02513737152767068,3.1221391413685873,1.2371934884847502,0.027736040886939088,88.60287564975572,86.70233100125738
